,global Epoch,f_uav0,f_uav1,f_uav2,f_uav3,f_uav4,global_accuracy,global_loss
15,15,"{'local epoch0 loss': 1.3967554569244385, 'local epoch1 loss': 1.1001108884811401}","{'local epoch0 loss': 0.890119731426239, 'local epoch1 loss': 1.0276707410812378}","{'local epoch0 loss': 0.6923808455467224, 'local epoch1 loss': 1.1296004056930542}","{'local epoch0 loss': 0.5437921285629272, 'local epoch1 loss': 1.1489124298095703}","{'local epoch0 loss': 0.9182984232902527, 'local epoch1 loss': 0.580281674861908}",70.5,0.8449378144264221
16,16,"{'local epoch0 loss': 1.0248216390609741, 'local epoch1 loss': 1.1858890056610107}","{'local epoch0 loss': 1.020193099975586, 'local epoch1 loss': 1.1520048379898071}","{'local epoch0 loss': 1.2928907871246338, 'local epoch1 loss': 1.0580002069473267}","{'local epoch0 loss': 0.9300086498260498, 'local epoch1 loss': 1.046568512916565}","{'local epoch0 loss': 1.08071768283844, 'local epoch1 loss': 1.0597518682479858}",71.05,0.8303271883964538
17,17,"{'local epoch0 loss': 0.9750984907150269, 'local epoch1 loss': 0.7798418402671814}","{'local epoch0 loss': 0.9051128625869751, 'local epoch1 loss': 0.6123068332672119}","{'local epoch0 loss': 0.7116838693618774, 'local epoch1 loss': 1.2011773586273193}","{'local epoch0 loss': 0.9398980140686035, 'local epoch1 loss': 1.265212893486023}","{'local epoch0 loss': 1.2017560005187988, 'local epoch1 loss': 0.8882574439048767}",71.6,0.8173596352577209
18,18,"{'local epoch0 loss': 1.0103585720062256, 'local epoch1 loss': 1.0086811780929565}","{'local epoch0 loss': 0.8999980688095093, 'local epoch1 loss': 0.780539333820343}","{'local epoch0 loss': 0.9648988246917725, 'local epoch1 loss': 0.7820810675621033}","{'local epoch0 loss': 1.220513105392456, 'local epoch1 loss': 1.1771422624588013}","{'local epoch0 loss': 0.7775195837020874, 'local epoch1 loss': 0.8700807690620422}",71.92,0.8063601549148559
19,19,"{'local epoch0 loss': 0.9331703782081604, 'local epoch1 loss': 1.2345563173294067}","{'local epoch0 loss': 0.7863398790359497, 'local epoch1 loss': 0.7835636734962463}","{'local epoch0 loss': 0.9439049959182739, 'local epoch1 loss': 0.5341107249259949}","{'local epoch0 loss': 0.6249724626541138, 'local epoch1 loss': 1.1259280443191528}","{'local epoch0 loss': 1.3393489122390747, 'local epoch1 loss': 0.49201664328575134}",72.33000000000001,0.7973331422805786
20,20,"{'local epoch0 loss': 0.7907284498214722, 'local epoch1 loss': 0.6017785668373108}","{'local epoch0 loss': 0.7443206906318665, 'local epoch1 loss': 1.0161032676696777}","{'local epoch0 loss': 0.6850430965423584, 'local epoch1 loss': 1.1830558776855469}","{'local epoch0 loss': 0.8103092312812805, 'local epoch1 loss': 1.037074089050293}","{'local epoch0 loss': 0.9543886780738831, 'local epoch1 loss': 0.496965229511261}",72.68,0.7860202045440674
21,21,"{'local epoch0 loss': 0.8923717141151428, 'local epoch1 loss': 0.9831991195678711}","{'local epoch0 loss': 0.785184919834137, 'local epoch1 loss': 0.9282799959182739}","{'local epoch0 loss': 0.7984654307365417, 'local epoch1 loss': 0.9379652142524719}","{'local epoch0 loss': 0.8197112679481506, 'local epoch1 loss': 1.018651008605957}","{'local epoch0 loss': 0.8905450701713562, 'local epoch1 loss': 0.8593851923942566}",72.94,0.7753860750198365
22,22,"{'local epoch0 loss': 0.7865022420883179, 'local epoch1 loss': 0.6581767797470093}","{'local epoch0 loss': 0.877618134021759, 'local epoch1 loss': 0.8386053442955017}","{'local epoch0 loss': 1.1716214418411255, 'local epoch1 loss': 0.759186863899231}","{'local epoch0 loss': 0.874535858631134, 'local epoch1 loss': 0.7724367380142212}","{'local epoch0 loss': 0.6746995449066162, 'local epoch1 loss': 0.9448328614234924}",73.25,0.7675027613162995
23,23,"{'local epoch0 loss': 0.8992761373519897, 'local epoch1 loss': 0.6911090612411499}","{'local epoch0 loss': 1.1684963703155518, 'local epoch1 loss': 0.6791430711746216}","{'local epoch0 loss': 0.758376955986023, 'local epoch1 loss': 0.7630037069320679}","{'local epoch0 loss': 0.8500871062278748, 'local epoch1 loss': 0.6473007798194885}","{'local epoch0 loss': 0.5702532529830933, 'local epoch1 loss': 1.211632251739502}",73.67,0.7585179473876953
24,24,"{'local epoch0 loss': 0.640070378780365, 'local epoch1 loss': 0.6440120935440063}","{'local epoch0 loss': 0.6935916543006897, 'local epoch1 loss': 0.900062084197998}","{'local epoch0 loss': 0.9571875333786011, 'local epoch1 loss': 1.067673921585083}","{'local epoch0 loss': 0.8724068403244019, 'local epoch1 loss': 0.9552561044692993}","{'local epoch0 loss': 0.9719952940940857, 'local epoch1 loss': 0.8048679828643799}",73.9,0.7503759750366211
25,25,"{'local epoch0 loss': 0.6629570126533508, 'local epoch1 loss': 0.7983103394508362}","{'local epoch0 loss': 0.9554063081741333, 'local epoch1 loss': 0.6845725178718567}","{'local epoch0 loss': 0.9875802397727966, 'local epoch1 loss': 0.690481424331665}","{'local epoch0 loss': 0.6505087614059448, 'local epoch1 loss': 1.0388695001602173}","{'local epoch0 loss': 0.8021948337554932, 'local epoch1 loss': 0.9484162330627441}",74.27,0.7428641346931457
26,26,"{'local epoch0 loss': 0.8419829607009888, 'local epoch1 loss': 0.4924141764640808}","{'local epoch0 loss': 0.8330506682395935, 'local epoch1 loss': 1.2421144247055054}","{'local epoch0 loss': 1.0836313962936401, 'local epoch1 loss': 1.0004113912582397}","{'local epoch0 loss': 0.6001415848731995, 'local epoch1 loss': 0.7014020085334778}","{'local epoch0 loss': 0.6569166779518127, 'local epoch1 loss': 1.2248473167419434}",74.46000000000001,0.7342243042945862
27,27,"{'local epoch0 loss': 0.7256776094436646, 'local epoch1 loss': 0.9145132303237915}","{'local epoch0 loss': 0.6922029256820679, 'local epoch1 loss': 0.7135855555534363}","{'local epoch0 loss': 0.8927206993103027, 'local epoch1 loss': 0.986005961894989}","{'local epoch0 loss': 1.1263477802276611, 'local epoch1 loss': 0.9445330500602722}","{'local epoch0 loss': 0.5087101459503174, 'local epoch1 loss': 1.0561310052871704}",74.74,0.7288374159812927
28,28,"{'local epoch0 loss': 0.8887169361114502, 'local epoch1 loss': 0.6506350636482239}","{'local epoch0 loss': 1.0645837783813477, 'local epoch1 loss': 0.8184990882873535}","{'local epoch0 loss': 0.9216047525405884, 'local epoch1 loss': 0.8846370577812195}","{'local epoch0 loss': 0.6396507620811462, 'local epoch1 loss': 1.030028223991394}","{'local epoch0 loss': 1.023203730583191, 'local epoch1 loss': 0.7670968174934387}",75.03,0.7203518850326538
29,29,"{'local epoch0 loss': 1.051674246788025, 'local epoch1 loss': 1.08494234085083}","{'local epoch0 loss': 0.8210848569869995, 'local epoch1 loss': 0.9498711824417114}","{'local epoch0 loss': 0.9987725019454956, 'local epoch1 loss': 0.6062833666801453}","{'local epoch0 loss': 1.6631054878234863, 'local epoch1 loss': 0.8785176277160645}","{'local epoch0 loss': 1.2263967990875244, 'local epoch1 loss': 0.6408359408378601}",75.22999999999999,0.7162097589492797
30,30,"{'local epoch0 loss': 0.7007684707641602, 'local epoch1 loss': 1.099522590637207}","{'local epoch0 loss': 0.7756896018981934, 'local epoch1 loss': 0.8376867175102234}","{'local epoch0 loss': 0.7858337759971619, 'local epoch1 loss': 0.9114964008331299}","{'local epoch0 loss': 0.5721483826637268, 'local epoch1 loss': 0.676011860370636}","{'local epoch0 loss': 0.956427276134491, 'local epoch1 loss': 0.8097238540649414}",75.46000000000001,0.7089472948074341
31,31,"{'local epoch0 loss': 1.0525435209274292, 'local epoch1 loss': 0.8793009519577026}","{'local epoch0 loss': 0.6391757726669312, 'local epoch1 loss': 0.7474583387374878}","{'local epoch0 loss': 0.7092458009719849, 'local epoch1 loss': 0.7874397039413452}","{'local epoch0 loss': 1.059349536895752, 'local epoch1 loss': 0.6000277996063232}","{'local epoch0 loss': 0.7897422313690186, 'local epoch1 loss': 0.5089545845985413}",75.69,0.7027033515930176
32,32,"{'local epoch0 loss': 0.8048269748687744, 'local epoch1 loss': 0.8384614586830139}","{'local epoch0 loss': 1.3003907203674316, 'local epoch1 loss': 1.0974570512771606}","{'local epoch0 loss': 0.6743811368942261, 'local epoch1 loss': 0.815678596496582}","{'local epoch0 loss': 0.6647887229919434, 'local epoch1 loss': 0.7390082478523254}","{'local epoch0 loss': 1.427793025970459, 'local epoch1 loss': 0.5260950922966003}",75.92,0.6972981523513794
33,33,"{'local epoch0 loss': 0.9463337063789368, 'local epoch1 loss': 0.5225136876106262}","{'local epoch0 loss': 0.6811641454696655, 'local epoch1 loss': 1.0672928094863892}","{'local epoch0 loss': 0.8521707653999329, 'local epoch1 loss': 0.6769300699234009}","{'local epoch0 loss': 0.6327815055847168, 'local epoch1 loss': 0.7138941884040833}","{'local epoch0 loss': 0.868215024471283, 'local epoch1 loss': 0.771783709526062}",75.94999999999999,0.6937401821136474
34,34,"{'local epoch0 loss': 0.5270063281059265, 'local epoch1 loss': 0.781865656375885}","{'local epoch0 loss': 0.7098532319068909, 'local epoch1 loss': 0.9744109511375427}","{'local epoch0 loss': 0.7248139977455139, 'local epoch1 loss': 0.559625506401062}","{'local epoch0 loss': 0.9113749265670776, 'local epoch1 loss': 0.8764768838882446}","{'local epoch0 loss': 0.7363907694816589, 'local epoch1 loss': 0.8812037706375122}",76.28,0.6872062980175019
35,35,"{'local epoch0 loss': 0.8515700697898865, 'local epoch1 loss': 0.41396984457969666}","{'local epoch0 loss': 0.6819092035293579, 'local epoch1 loss': 0.7433240413665771}","{'local epoch0 loss': 0.46664199233055115, 'local epoch1 loss': 0.5819007158279419}","{'local epoch0 loss': 1.149356484413147, 'local epoch1 loss': 1.2424675226211548}","{'local epoch0 loss': 1.0952279567718506, 'local epoch1 loss': 0.5281956791877747}",76.52,0.6812063713550568
36,36,"{'local epoch0 loss': 0.9247311949729919, 'local epoch1 loss': 0.74900221824646}","{'local epoch0 loss': 0.5033662915229797, 'local epoch1 loss': 0.5715312957763672}","{'local epoch0 loss': 0.7031788229942322, 'local epoch1 loss': 0.7909350395202637}","{'local epoch0 loss': 0.7819814085960388, 'local epoch1 loss': 1.0107330083847046}","{'local epoch0 loss': 0.969864010810852, 'local epoch1 loss': 0.7532649636268616}",76.63,0.6786806580543518
37,37,"{'local epoch0 loss': 0.742246150970459, 'local epoch1 loss': 0.8558810353279114}","{'local epoch0 loss': 0.8381422162055969, 'local epoch1 loss': 0.8287575840950012}","{'local epoch0 loss': 0.7052916288375854, 'local epoch1 loss': 0.6121251583099365}","{'local epoch0 loss': 0.6954249143600464, 'local epoch1 loss': 0.9446808099746704}","{'local epoch0 loss': 0.8497093915939331, 'local epoch1 loss': 0.7642823457717896}",76.77000000000001,0.6731019837856292
38,38,"{'local epoch0 loss': 0.7386519312858582, 'local epoch1 loss': 0.5945056676864624}","{'local epoch0 loss': 0.7044248580932617, 'local epoch1 loss': 0.6213469505310059}","{'local epoch0 loss': 1.149649739265442, 'local epoch1 loss': 0.63308185338974}","{'local epoch0 loss': 0.5988752841949463, 'local epoch1 loss': 0.5586652159690857}","{'local epoch0 loss': 1.043479084968567, 'local epoch1 loss': 0.5046120882034302}",77.0,0.6683408676624298
39,39,"{'local epoch0 loss': 0.8880698680877686, 'local epoch1 loss': 0.9408720135688782}","{'local epoch0 loss': 0.5676788091659546, 'local epoch1 loss': 0.7419105172157288}","{'local epoch0 loss': 1.0188322067260742, 'local epoch1 loss': 1.169726014137268}","{'local epoch0 loss': 0.48088696599006653, 'local epoch1 loss': 0.8216552138328552}","{'local epoch0 loss': 0.7443757653236389, 'local epoch1 loss': 0.6244173645973206}",76.95,0.6650412987232208
40,40,"{'local epoch0 loss': 1.0592021942138672, 'local epoch1 loss': 1.0210826396942139}","{'local epoch0 loss': 0.5425179600715637, 'local epoch1 loss': 0.6499760746955872}","{'local epoch0 loss': 0.4980217218399048, 'local epoch1 loss': 0.6339800953865051}","{'local epoch0 loss': 0.6487293243408203, 'local epoch1 loss': 0.6601678133010864}","{'local epoch0 loss': 0.8855856657028198, 'local epoch1 loss': 0.815613865852356}",77.19,0.6600570266246796
41,41,"{'local epoch0 loss': 0.5337455868721008, 'local epoch1 loss': 0.7022101879119873}","{'local epoch0 loss': 0.7455288171768188, 'local epoch1 loss': 0.668438732624054}","{'local epoch0 loss': 0.6989046931266785, 'local epoch1 loss': 0.5929346084594727}","{'local epoch0 loss': 0.6437546610832214, 'local epoch1 loss': 0.7669417858123779}","{'local epoch0 loss': 0.8222998976707458, 'local epoch1 loss': 0.7003734707832336}",77.34,0.6554865168571472
42,42,"{'local epoch0 loss': 0.42966675758361816, 'local epoch1 loss': 0.7579518556594849}","{'local epoch0 loss': 0.7757713794708252, 'local epoch1 loss': 0.7268002033233643}","{'local epoch0 loss': 0.9088385701179504, 'local epoch1 loss': 0.732775092124939}","{'local epoch0 loss': 0.8470771908760071, 'local epoch1 loss': 0.4513760209083557}","{'local epoch0 loss': 0.8332624435424805, 'local epoch1 loss': 0.844685435295105}",77.42999999999999,0.6523924373149872
43,43,"{'local epoch0 loss': 0.7611731290817261, 'local epoch1 loss': 0.4383154511451721}","{'local epoch0 loss': 0.7419425249099731, 'local epoch1 loss': 0.5553465485572815}","{'local epoch0 loss': 0.6648541688919067, 'local epoch1 loss': 0.8819032907485962}","{'local epoch0 loss': 0.7634488344192505, 'local epoch1 loss': 0.6033953428268433}","{'local epoch0 loss': 0.821377694606781, 'local epoch1 loss': 0.7807568311691284}",77.62,0.6492882059574128
44,44,"{'local epoch0 loss': 0.4721323549747467, 'local epoch1 loss': 0.6467543244361877}","{'local epoch0 loss': 1.0140490531921387, 'local epoch1 loss': 0.6198529005050659}","{'local epoch0 loss': 0.7565529942512512, 'local epoch1 loss': 0.5664295554161072}","{'local epoch0 loss': 1.0239577293395996, 'local epoch1 loss': 0.418525367975235}","{'local epoch0 loss': 0.6309756636619568, 'local epoch1 loss': 0.5699061155319214}",77.60000000000001,0.6458456545352936
45,45,"{'local epoch0 loss': 0.6978841423988342, 'local epoch1 loss': 0.5676887631416321}","{'local epoch0 loss': 0.6598486304283142, 'local epoch1 loss': 0.7208439111709595}","{'local epoch0 loss': 0.9828816056251526, 'local epoch1 loss': 0.36832550168037415}","{'local epoch0 loss': 0.8508111834526062, 'local epoch1 loss': 0.5868316888809204}","{'local epoch0 loss': 0.5773088335990906, 'local epoch1 loss': 1.0168296098709106}",77.89,0.6438293316841125
46,46,"{'local epoch0 loss': 0.5163367390632629, 'local epoch1 loss': 0.9230257272720337}","{'local epoch0 loss': 0.9263635873794556, 'local epoch1 loss': 0.7073010206222534}","{'local epoch0 loss': 0.6938262581825256, 'local epoch1 loss': 0.5237365961074829}","{'local epoch0 loss': 0.5788437724113464, 'local epoch1 loss': 0.7874815464019775}","{'local epoch0 loss': 0.8381589651107788, 'local epoch1 loss': 0.6062982082366943}",78.14,0.6391333008766175
47,47,"{'local epoch0 loss': 0.873987078666687, 'local epoch1 loss': 0.7100839614868164}","{'local epoch0 loss': 0.7693679332733154, 'local epoch1 loss': 0.37786123156547546}","{'local epoch0 loss': 0.7343079447746277, 'local epoch1 loss': 0.48477667570114136}","{'local epoch0 loss': 0.9528151750564575, 'local epoch1 loss': 0.35665133595466614}","{'local epoch0 loss': 0.7750056385993958, 'local epoch1 loss': 0.6136480569839478}",78.0,0.6348620378971099
48,48,"{'local epoch0 loss': 1.0945552587509155, 'local epoch1 loss': 0.553749680519104}","{'local epoch0 loss': 0.7878665328025818, 'local epoch1 loss': 0.6842566132545471}","{'local epoch0 loss': 0.8729517459869385, 'local epoch1 loss': 0.8419404625892639}","{'local epoch0 loss': 0.8274893164634705, 'local epoch1 loss': 0.7049135565757751}","{'local epoch0 loss': 0.5782773494720459, 'local epoch1 loss': 0.7733738422393799}",78.12,0.631077995967865
49,49,"{'local epoch0 loss': 0.5646107792854309, 'local epoch1 loss': 0.8411121964454651}","{'local epoch0 loss': 0.6226218342781067, 'local epoch1 loss': 0.6428617835044861}","{'local epoch0 loss': 0.7290835380554199, 'local epoch1 loss': 0.7989785075187683}","{'local epoch0 loss': 0.4797200858592987, 'local epoch1 loss': 0.7588710784912109}","{'local epoch0 loss': 0.8313425779342651, 'local epoch1 loss': 0.70407634973526}",78.16,0.629292551445961
50,50,"{'local epoch0 loss': 0.4866447448730469, 'local epoch1 loss': 0.6209411025047302}","{'local epoch0 loss': 0.6666759848594666, 'local epoch1 loss': 0.4215415418148041}","{'local epoch0 loss': 0.8920451402664185, 'local epoch1 loss': 0.6065782904624939}","{'local epoch0 loss': 0.8820459246635437, 'local epoch1 loss': 0.6331444382667542}","{'local epoch0 loss': 0.8649969100952148, 'local epoch1 loss': 0.5327358245849609}",78.35,0.6254157558917999
51,51,"{'local epoch0 loss': 0.7193177342414856, 'local epoch1 loss': 0.6776931285858154}","{'local epoch0 loss': 0.7973867058753967, 'local epoch1 loss': 0.5676050186157227}","{'local epoch0 loss': 0.8134809732437134, 'local epoch1 loss': 0.6318589448928833}","{'local epoch0 loss': 0.4807113707065582, 'local epoch1 loss': 0.8477029204368591}","{'local epoch0 loss': 0.5724217891693115, 'local epoch1 loss': 0.6937223076820374}",78.55,0.6211074619293213
52,52,"{'local epoch0 loss': 0.9798770546913147, 'local epoch1 loss': 0.8763746619224548}","{'local epoch0 loss': 0.7306782603263855, 'local epoch1 loss': 1.4473029375076294}","{'local epoch0 loss': 0.7086415886878967, 'local epoch1 loss': 0.5861800909042358}","{'local epoch0 loss': 0.7809411287307739, 'local epoch1 loss': 0.6278903484344482}","{'local epoch0 loss': 0.4109889268875122, 'local epoch1 loss': 0.5363240242004395}",78.73,0.618190497636795
53,53,"{'local epoch0 loss': 0.6716724038124084, 'local epoch1 loss': 0.8798691630363464}","{'local epoch0 loss': 0.6650484204292297, 'local epoch1 loss': 0.737736701965332}","{'local epoch0 loss': 0.7583468556404114, 'local epoch1 loss': 0.8158142566680908}","{'local epoch0 loss': 0.697101891040802, 'local epoch1 loss': 0.8822070360183716}","{'local epoch0 loss': 0.6902848482131958, 'local epoch1 loss': 0.5648798942565918}",78.81,0.615587050819397
54,54,"{'local epoch0 loss': 0.7659793496131897, 'local epoch1 loss': 0.8472718596458435}","{'local epoch0 loss': 0.8711531162261963, 'local epoch1 loss': 0.5730953216552734}","{'local epoch0 loss': 0.6143126487731934, 'local epoch1 loss': 0.5634492039680481}","{'local epoch0 loss': 0.9359174966812134, 'local epoch1 loss': 0.799107015132904}","{'local epoch0 loss': 0.35664260387420654, 'local epoch1 loss': 0.7465094327926636}",78.78,0.6136604667663574
55,55,"{'local epoch0 loss': 0.6773039102554321, 'local epoch1 loss': 0.5498706102371216}","{'local epoch0 loss': 0.47421151399612427, 'local epoch1 loss': 0.5532068610191345}","{'local epoch0 loss': 0.8263548612594604, 'local epoch1 loss': 0.664932906627655}","{'local epoch0 loss': 0.8853544592857361, 'local epoch1 loss': 0.714388906955719}","{'local epoch0 loss': 0.713595449924469, 'local epoch1 loss': 0.6893581748008728}",78.86999999999999,0.6114419605731964
56,56,"{'local epoch0 loss': 0.9273535013198853, 'local epoch1 loss': 0.8145142793655396}","{'local epoch0 loss': 1.011020302772522, 'local epoch1 loss': 0.342841237783432}","{'local epoch0 loss': 0.5178831219673157, 'local epoch1 loss': 0.3606562614440918}","{'local epoch0 loss': 0.8614448308944702, 'local epoch1 loss': 0.7530226707458496}","{'local epoch0 loss': 0.7887438535690308, 'local epoch1 loss': 0.7487945556640625}",79.01,0.608215482711792
57,57,"{'local epoch0 loss': 0.7111631631851196, 'local epoch1 loss': 0.6853864789009094}","{'local epoch0 loss': 0.593142032623291, 'local epoch1 loss': 0.7168415784835815}","{'local epoch0 loss': 0.4432002604007721, 'local epoch1 loss': 0.6176922917366028}","{'local epoch0 loss': 0.6766180396080017, 'local epoch1 loss': 0.5848309993743896}","{'local epoch0 loss': 0.8026781678199768, 'local epoch1 loss': 0.8000553846359253}",79.24,0.6059541370391845
